"GEO_ID","NAME","S2406_C01_001E","S2406_C01_001M","S2406_C01_002E","S2406_C01_002M","S2406_C01_003E","S2406_C01_003M","S2406_C01_004E","S2406_C01_004M","S2406_C01_005E","S2406_C01_005M","S2406_C01_006E","S2406_C01_006M","S2406_C01_007E","S2406_C01_007M","S2406_C02_001E","S2406_C02_001M","S2406_C02_002E","S2406_C02_002M","S2406_C02_003E","S2406_C02_003M","S2406_C02_004E","S2406_C02_004M","S2406_C02_005E","S2406_C02_005M","S2406_C02_006E","S2406_C02_006M","S2406_C02_007E","S2406_C02_007M","S2406_C03_001E","S2406_C03_001M","S2406_C03_002E","S2406_C03_002M","S2406_C03_003E","S2406_C03_003M","S2406_C03_004E","S2406_C03_004M","S2406_C03_005E","S2406_C03_005M","S2406_C03_006E","S2406_C03_006M","S2406_C03_007E","S2406_C03_007M","S2406_C04_001E","S2406_C04_001M","S2406_C04_002E","S2406_C04_002M","S2406_C04_003E","S2406_C04_003M","S2406_C04_004E","S2406_C04_004M","S2406_C04_005E","S2406_C04_005M","S2406_C04_006E","S2406_C04_006M","S2406_C04_007E","S2406_C04_007M","S2406_C05_001E","S2406_C05_001M","S2406_C05_002E","S2406_C05_002M","S2406_C05_003E","S2406_C05_003M","S2406_C05_004E","S2406_C05_004M","S2406_C05_005E","S2406_C05_005M","S2406_C05_006E","S2406_C05_006M","S2406_C05_007E","S2406_C05_007M","S2406_C06_001E","S2406_C06_001M","S2406_C06_002E","S2406_C06_002M","S2406_C06_003E","S2406_C06_003M","S2406_C06_004E","S2406_C06_004M","S2406_C06_005E","S2406_C06_005M","S2406_C06_006E","S2406_C06_006M","S2406_C06_007E","S2406_C06_007M"
"0500000US18127","Porter County, Indiana","82681","2348","31683","2772","13603","2043","15007","1884","8619","1330","13769","1865","11.8","(X)","75.0","2.2","60.5","5.3","76.6","5.9","83.5","3.9","80.9","6.6","93.8","2.9","(X)","(X)","2.9","0.9","4.0","1.7","0.9","1.2","3.8","2.0","4.7","4.2","0.1","0.2","(X)","(X)","7.0","1.5","13.2","3.2","1.7","1.6","5.2","2.7","3.0","2.8","2.5","2.2","(X)","(X)","10.9","1.7","18.2","3.9","14.5","5.4","5.6","2.5","1.0","1.3","2.5","1.7","(X)","(X)","4.2","1.3","4.2","1.8","6.3","4.3","1.9","1.4","10.5","5.9","1.1","1.1","(X)","(X)"
"0500000US18141","St. Joseph County, Indiana","136975","2328","51928","3095","20178","2450","29365","2376","11231","1726","24273","2105","12.8","(X)","70.9","1.9","52.7","3.4","77.6","4.6","79.7","3.9","74.9","8.0","91.7","2.6","(X)","(X)","2.6","0.7","3.2","1.0","1.2","1.0","1.9","1.2","6.3","6.0","1.6","1.3","(X)","(X)","13.7","1.6","25.4","3.1","9.4","3.1","11.2","3.1","0.7","1.1","1.4","0.8","(X)","(X)","8.7","1.3","14.5","2.4","9.1","3.4","4.8","2.0","4.8","3.3","2.6","1.4","(X)","(X)","4.1","0.9","4.1","1.2","2.7","1.4","2.5","2.0","13.4","6.1","2.8","2.0","(X)","(X)"
"0500000US18157","Tippecanoe County, Indiana","95314","3348","38643","2751","18212","2633","15387","2066","5977","1360","17095","2248","11.5","(X)","69.2","2.4","49.6","3.8","70.8","7.7","83.2","4.9","83.2","8.9","94.0","2.7","(X)","(X)","2.0","0.8","3.2","1.4","0.8","1.1","1.2","1.3","2.2","2.5","1.2","1.5","(X)","(X)","10.0","1.8","15.8","3.4","11.3","5.0","5.2","2.6","3.3","5.3","2.2","1.2","(X)","(X)","15.3","1.7","26.1","3.3","13.1","4.0","7.9","3.7","9.4","5.8","2.2","1.7","(X)","(X)","3.5","1.2","5.4","2.6","3.9","2.2","2.6","1.8","2.0","2.1","0.3","0.6","(X)","(X)"
"0500000US18163","Vanderburgh County, Indiana","87497","3391","29248","2658","17441","2029","18861","2801","5747","1276","16200","2041","9.6","(X)","74.9","2.3","61.7","4.3","74.9","5.2","79.5","4.6","77.1","11.3","92.5","3.0","(X)","(X)","3.1","1.5","3.9","2.9","2.3","2.4","3.8","2.9","5.9","7.8","1.0","1.0","(X)","(X)","10.0","1.6","18.1","3.4","9.3","3.5","8.5","2.9","0.4","0.7","1.1","1.1","(X)","(X)","8.5","1.4","12.6","3.2","10.7","4.3","5.5","2.6","3.5","3.1","3.7","2.2","(X)","(X)","3.5","0.9","3.7","1.7","2.8","1.6","2.6","1.7","13.1","7.8","1.6","1.5","(X)","(X)"
"0500000US18167","Vigo County, Indiana","50809","2204","18014","1794","9977","1475","9926","1454","2644","735","10248","1484","13.2","(X)","66.2","3.1","47.9","5.7","68.9","7.1","71.1","7.3","60.8","13.0","92.3","4.1","(X)","(X)","2.8","1.2","2.1","1.7","0.4","0.7","5.8","4.0","9.0","8.1","2.1","2.5","(X)","(X)","13.2","2.5","26.8","5.6","5.5","3.9","10.1","4.2","11.2","9.8","0.5","0.5","(X)","(X)","13.0","2.1","21.4","4.6","15.4","5.2","6.8","3.3","7.5","7.7","3.2","2.9","(X)","(X)","4.8","2.1","1.8","1.2","9.8","6.0","6.3","4.8","11.5","8.4","1.9","1.9","(X)","(X)"
"0500000US18177","Wayne County, Indiana","29336","1610","7688","1303","5770","1241","5592","1096","2861","750","7425","1515","8.4","(X)","73.5","4.0","57.8","8.0","69.5","10.3","68.9","8.8","76.3","13.5","95.2","3.5","(X)","(X)","1.1","0.7","2.3","2.1","0.4","0.5","1.9","2.4","0.0","5.5","0.1","0.3","(X)","(X)","11.7","2.8","25.8","8.3","10.2","5.8","13.3","6.4","1.6","3.5","0.8","1.1","(X)","(X)","10.1","2.7","12.0","5.6","13.1","6.6","12.7","7.4","15.1","11.2","1.8","2.6","(X)","(X)","3.7","1.4","2.1","1.9","6.9","5.1","3.1","3.0","7.0","5.1","1.9","2.2","(X)","(X)"
"0500000US19013","Black Hawk County, Iowa","69021","2085","21182","2035","14653","2130","14982","1832","4267","806","13937","1903","9.0","(X)","71.9","2.6","54.5","5.0","70.9","5.2","74.5","4.9","80.2","8.5","94.4","2.2","(X)","(X)","2.3","0.7","3.2","1.7","1.0","0.9","3.8","1.6","2.3","2.8","0.8","0.8","(X)","(X)","9.7","1.8","18.4","4.0","10.9","3.5","6.5","2.6","1.4","2.0","1.5","1.4","(X)","(X)","11.3","2.0","19.2","4.3","10.3","3.4","9.9","3.2","11.2","6.4","1.7","1.2","(X)","(X)","4.7","1.3","4.8","2.9","7.0","3.3","5.3","2.8","4.9","4.4","1.7","1.2","(X)","(X)"
"0500000US19049","Dallas County, Iowa","49871","1764","24793","1869","7310","1282","9697","1437","3853","1076","4218","891","13.0","(X)","73.2","3.3","66.6","5.2","68.3","9.8","82.3","7.7","86.9","7.7","87.2","9.4","(X)","(X)","4.0","1.6","3.2","1.6","1.3","2.3","4.3","4.8","9.3","6.8","7.9","9.5","(X)","(X)","7.0","1.8","9.1","2.8","9.5","7.0","4.4","2.6","1.0","1.6","2.1","2.9","(X)","(X)","13.4","2.5","18.6","4.3","15.9","6.9","7.9","6.2","0.5","0.6","2.6","1.7","(X)","(X)","2.3","1.1","2.4","1.2","5.0","3.8","1.0","1.3","2.3","2.4","0.3","0.5","(X)","(X)"
"0500000US19061","Dubuque County, Iowa","49454","1795","17480","1440","8967","1216","9992","1281","3311","793","9704","1130","10.4","(X)","69.8","2.7","55.1","4.9","55.5","8.2","82.7","4.5","77.3","7.8","93.9","2.7","(X)","(X)","2.0","0.8","1.6","1.1","1.8","2.0","2.0","1.4","5.4","3.9","1.7","1.5","(X)","(X)","11.6","1.9","20.6","4.0","17.1","5.9","4.1","2.2","1.6","2.1","1.6","1.5","(X)","(X)","11.1","2.0","17.7","3.6","14.8","6.0","6.2","3.2","8.0","6.2","1.7","1.7","(X)","(X)","5.5","1.6","5.0","2.8","10.9","4.4","5.1","3.2","7.6","4.4","1.1","1.1","(X)","(X)"
"0500000US19103","Johnson County, Iowa","84295","2558","41702","3090","15212","2122","14069","1895","4831","1178","8481","1817","10.5","(X)","55.6","2.5","39.0","4.1","65.7","7.4","66.3","6.7","71.8","12.8","91.9","5.8","(X)","(X)","3.4","1.1","2.4","1.1","3.6","2.8","4.7","2.6","11.7","10.2","0.7","1.2","(X)","(X)","11.5","2.0","15.5","2.8","10.3","4.4","9.7","4.0","3.9","4.0","1.3","1.4","(X)","(X)","26.4","2.4","39.8","4.1","16.0","4.7","17.0","4.8","6.1","5.3","6.0","5.5","(X)","(X)","3.2","1.1","3.2","1.6","4.5","3.5","2.3","2.0","6.5","4.1","0.1","0.3","(X)","(X)"
"0500000US19113","Linn County, Iowa","120071","2862","47104","2473","18476","2294","28040","2759","7910","1288","18541","2087","10.6","(X)","73.6","1.9","63.7","3.6","70.8","6.0","82.5","4.0","75.3","8.2","87.4","4.1","(X)","(X)","2.5","0.7","3.5","1.3","0.2","0.3","1.6","0.9","3.3","3.1","3.3","2.5","(X)","(X)","8.5","1.4","14.5","2.8","8.1","3.3","5.3","2.0","2.3","2.7","1.5","1.3","(X)","(X)","10.1","1.5","15.1","3.0","10.1","3.5","8.5","3.5","2.2","2.0","3.3","1.7","(X)","(X)","5.3","1.1","3.3","1.3","11.0","4.4","2.0","1.1","17.0","7.5","4.4","2.6","(X)","(X)"
"0500000US19153","Polk County, Iowa","262065","4362","110188","5039","41596","3205","59461","4645","18240","2231","32580","3388","13.4","(X)","72.7","1.4","62.0","2.6","69.1","3.3","83.0","2.4","78.2","5.1","92.0","2.1","(X)","(X)","3.0","0.6","3.9","1.2","3.1","2.3","2.4","1.0","3.9","1.9","0.6","0.6","(X)","(X)","8.6","0.9","13.4","1.6","9.8","2.4","4.6","1.5","2.6","1.8","1.4","1.1","(X)","(X)","11.3","1.2","17.2","2.0","9.4","2.4","7.3","2.0","5.2","2.8","3.9","1.7","(X)","(X)","4.4","0.6","3.5","1.0","8.5","2.4","2.7","0.9","10.0","3.7","2.1","1.1","(X)","(X)"
"0500000US19155","Pottawattamie County, Iowa","45910","1761","14636","1542","9006","1393","10032","1294","4485","1170","7751","1053","14.2","(X)","73.9","3.0","52.4","4.7","77.7","6.4","83.5","3.9","82.3","7.2","92.5","3.7","(X)","(X)","2.3","0.7","2.8","1.3","1.4","1.8","2.6","1.9","5.0","3.4","0.6","1.0","(X)","(X)","6.9","1.6","15.1","3.7","6.1","3.0","2.9","1.9","1.4","2.3","0.8","0.9","(X)","(X)","12.9","2.2","24.4","4.1","8.8","3.4","9.2","3.5","5.8","3.5","4.8","3.2","(X)","(X)","4.0","1.1","5.3","2.3","5.9","3.0","1.8","1.4","5.5","3.6","1.4","1.3","(X)","(X)"
"0500000US19163","Scott County, Iowa","87735","2573","33781","2245","15475","2056","18544","2126","6311","1262","13624","1816","13.0","(X)","71.4","2.5","58.0","3.7","70.5","6.8","81.3","5.0","80.1","7.1","88.4","4.5","(X)","(X)","3.2","1.1","4.0","1.7","4.2","3.7","2.7","1.9","4.3","3.0","0.5","0.6","(X)","(X)","8.9","1.8","13.3","2.6","10.3","4.5","7.1","3.3","2.1","2.8","1.6","1.2","(X)","(X)","12.7","1.5","21.6","3.7","8.8","3.4","5.9","2.2","6.6","5.3","7.1","3.5","(X)","(X)","3.8","1.0","3.1","1.6","6.1","2.5","3.1","2.4","6.8","4.5","2.4","2.2","(X)","(X)"
"0500000US19169","Story County, Iowa","51985","2326","23488","2532","10578","1626","9151","1511","3749","812","5019","943","11.8","(X)","55.1","3.8","33.8","4.9","62.5","7.7","72.5","6.5","73.5","11.8","93.7","4.8","(X)","(X)","2.8","1.3","3.2","1.9","1.3","1.5","4.8","4.0","3.2","3.9","0.5","0.7","(X)","(X)","6.2","1.7","10.0","2.9","4.8","3.2","3.6","2.6","0.0","2.9","0.9","1.2","(X)","(X)","30.4","3.7","45.9","5.1","24.9","6.8","16.4","6.1","17.9","9.7","4.2","4.7","(X)","(X)","5.5","1.7","7.1","3.1","6.4","3.7","2.8","2.6","5.4","6.5","0.7","0.9","(X)","(X)"
"0500000US19193","Woodbury County, Iowa","50829","1822","15162","1644","7478","1170","12743","1589","4724","1044","10722","1811","10.0","(X)","75.2","2.6","61.7","6.3","67.8","9.0","79.0","5.2","81.8","6.9","92.0","3.9","(X)","(X)","2.9","1.2","2.8","2.1","1.6","1.8","4.5","3.0","3.2","3.6","2.0","2.1","(X)","(X)","9.1","1.8","16.0","4.0","9.0","5.5","8.0","3.8","1.4","2.3","4.2","3.3","(X)","(X)","9.3","1.6","15.2","4.1","17.1","6.5","6.0","2.6","5.1","3.8","1.4","1.4","(X)","(X)","3.5","1.1","4.3","2.4","4.6","3.2","2.5","2.2","8.4","4.7","0.6","0.9","(X)","(X)"
"0500000US20015","Butler County, Kansas","30877","1436","12298","1496","4905","1006","6839","1179","2820","842","4015","971","14.2","(X)","66.9","3.5","57.6","6.2","61.7","11.9","69.4","8.1","79.8","10.1","88.5","9.5","(X)","(X)","2.0","1.1","2.9","2.0","0.0","2.6","3.6","3.0","0.6","1.1","0.0","3.2","(X)","(X)","9.3","2.7","14.7","5.2","3.9","3.3","8.4","5.4","1.8","3.3","6.3","7.9","(X)","(X)","16.7","3.5","21.0","5.8","23.9","10.9","15.3","6.8","8.0","5.9","3.5","3.8","(X)","(X)","5.0","2.1","3.8","2.4","10.4","8.5","3.3","2.4","9.8","7.8","1.6","2.3","(X)","(X)"
"0500000US20045","Douglas County, Kansas","68816","2881","30401","2049","12380","2282","14172","2360","4920","1318","6943","1396","10.8","(X)","60.2","3.6","42.8","4.8","67.1","8.6","74.0","6.7","71.2","12.8","88.2","5.5","(X)","(X)","3.6","1.0","4.1","1.7","0.7","1.0","4.9","2.8","7.9","7.3","0.9","1.6","(X)","(X)","9.9","2.4","15.7","4.1","11.5","5.4","2.7","2.3","1.5","2.5","2.3","2.7","(X)","(X)","22.7","3.2","34.3","4.7","15.4","7.3","15.9","6.5","10.0","6.0","7.4","4.7","(X)","(X)","3.6","1.1","3.1","1.4","5.3","3.1","2.4","2.2","9.5","6.9","1.2","2.1","(X)","(X)"
"0500000US20091","Johnson County, Kansas","326916","4841","165133","5822","40784","3375","78272","4293","16010","2245","26717","2652","11.1","(X)","71.5","1.2","65.6","1.6","67.4","3.8","80.1","2.6","74.6","5.9","87.2","3.7","(X)","(X)","4.3","0.6","4.7","0.8","3.7","1.4","3.8","1.1","7.7","4.1","2.6","1.8","(X)","(X)","8.3","0.7","12.3","1.3","6.2","2.0","5.0","1.2","0.7","0.7","0.7","0.9","(X)","(X)","10.3","0.8","13.2","1.2","12.3","2.5","6.3","1.3","4.0","1.9","4.5","2.1","(X)","(X)","5.6","0.6","4.3","0.7","10.3","2.2","4.8","1.3","13.0","4.8","5.0","2.4","(X)","(X)"
"0500000US20103","Leavenworth County, Kansas","35062","1875","11927","1733","7462","1798","7082","1252","3113","906","5478","1408","15.1","(X)","67.2","4.0","49.5","7.0","68.0","10.8","75.7","8.7","71.6","12.7","91.2","5.1","(X)","(X)","2.9","1.7","4.3","3.4","0.0","1.7","1.9","1.8","10.3","9.3","1.2","1.4","(X)","(X)","4.9","1.6","8.7","3.4","3.5","3.1","5.2","4.8","0.0","4.1","0.8","1.4","(X)","(X)","21.8","3.7","37.2","7.3","20.3","8.5","14.3","7.0","10.1","7.4","6.6","5.0","(X)","(X)","3.2","1.5","0.4","0.6","8.3","6.6","2.8","2.5","8.0","6.7","0.1","0.3","(X)","(X)"
"0500000US20161","Riley County, Kansas","36755","2406","16754","2103","6915","1408","7189","1467","2843","851","3054","909","18.0","(X)","49.0","5.4","29.5","7.8","50.3","11.2","72.0","9.9","69.9","17.3","79.7","12.5","(X)","(X)","1.9","1.1","2.0","1.8","0.6","0.9","3.3","4.8","0.0","4.5","3.1","4.5","(X)","(X)","6.8","2.1","8.7","3.2","10.0","6.7","1.8","2.0","4.0","6.9","3.4","5.3","(X)","(X)","36.3","4.6","53.9","8.2","28.7","8.0","21.9","8.5","11.4","11.6","13.8","10.5","(X)","(X)","6.1","2.5","6.0","3.9","10.5","7.0","1.1","1.4","14.8","15.2","0.0","4.2","(X)","(X)"
"0500000US20173","Sedgwick County, Kansas","249173","4534","89557","4176","43985","4125","50689","2969","24782","2724","40160","3195","12.3","(X)","72.1","1.6","58.4","3.0","68.9","4.0","79.0","2.8","81.5","4.2","91.8","2.4","(X)","(X)","2.6","0.5","3.7","0.9","2.2","1.3","2.2","0.8","2.4","1.9","1.0","0.7","(X)","(X)","7.2","1.0","12.4","2.2","6.9","2.0","6.0","1.6","0.7","0.7","1.5","1.1","(X)","(X)","13.1","1.2","21.7","2.1","12.6","2.7","8.4","2.2","6.0","2.5","4.5","1.8","(X)","(X)","5.0","0.6","3.8","1.0","9.3","1.9","4.3","1.6","9.4","2.7","1.2","0.7","(X)","(X)"
"0500000US20177","Shawnee County, Kansas","83296","2688","33539","2835","12964","1781","16402","1504","8530","1588","11861","1601","13.4","(X)","62.5","2.7","43.9","4.4","57.3","6.8","71.8","5.4","84.4","6.7","92.4","3.6","(X)","(X)","1.9","0.7","2.5","1.2","2.6","1.9","1.7","1.4","0.0","1.5","1.1","1.3","(X)","(X)","11.4","1.6","17.9","3.5","11.5","4.8","9.3","3.1","3.3","3.8","1.6","1.5","(X)","(X)","19.6","2.2","31.7","4.0","18.2","5.0","15.9","4.1","2.5","1.9","4.6","2.8","(X)","(X)","4.6","1.2","4.0","1.8","10.4","4.7","1.3","1.2","9.9","5.4","0.5","0.8","(X)","(X)"
"0500000US20209","Wyandotte County, Kansas","75651","2730","19114","2056","15738","1718","14277","1690","8663","1380","17859","2099","15.1","(X)","75.3","2.6","49.5","6.0","74.7","4.9","84.7","3.8","79.0","6.3","94.4","2.4","(X)","(X)","1.8","0.7","2.4","1.6","1.0","0.8","2.8","1.8","2.7","2.0","0.8","0.8","(X)","(X)","6.8","1.4","18.4","3.9","1.7","1.0","3.1","1.7","6.5","4.6","1.8","1.5","(X)","(X)","11.2","1.6","19.6","4.1","18.3","4.7","9.0","3.2","3.3","2.4","1.5","1.0","(X)","(X)","4.9","1.3","10.2","3.7","4.3","2.1","0.4","0.8","8.6","4.2","1.5","1.4","(X)","(X)"
"0500000US21015","Boone County, Kentucky","71284","3103","27602","2525","9914","2032","17189","2178","3698","1165","12881","2374","7.8","(X)","76.4","3.2","65.0","6.0","82.0","8.2","77.6","6.8","80.7","12.2","93.9","3.6","(X)","(X)","3.7","1.6","3.3","2.3","1.1","1.9","7.3","4.3","4.6","7.0","1.1","2.0","(X)","(X)","7.8","2.2","15.4","5.2","4.7","3.2","3.5","2.1","4.4","6.1","0.8","1.0","(X)","(X)","8.5","2.0","12.8","4.0","6.4","4.5","8.5","5.0","1.8","3.0","3.0","2.2","(X)","(X)","3.5","1.4","3.4","2.1","5.8","5.4","3.1","1.9","8.5","7.4","1.1","1.7","(X)","(X)"
"0500000US21029","Bullitt County, Kentucky","40622","2124","11325","1554","6290","1477","9290","1342","4823","1038","8894","1457","12.2","(X)","79.6","3.3","69.2","7.5","64.5","10.9","83.6","5.8","89.6","5.7","93.8","3.3","(X)","(X)","2.6","1.2","2.9","2.0","5.7","6.5","1.7","1.8","3.5","2.9","0.5","0.8","(X)","(X)","3.2","1.0","7.7","3.0","0.4","0.6","4.0","2.7","0.0","3.3","0.2","0.4","(X)","(X)","12.2","2.4","20.0","6.4","21.0","8.3","9.4","4.4","4.0","4.3","3.6","3.2","(X)","(X)","2.4","1.3","0.2","0.3","8.4","7.0","1.3","1.4","2.9","2.3","1.9","1.5","(X)","(X)"
"0500000US21037","Campbell County, Kentucky","47957","1752","22722","1823","5610","1207","11006","1392","2748","638","5871","1097","10.5","(X)","73.4","3.5","68.4","4.7","66.5","10.5","76.3","6.8","86.8","8.0","87.5","5.8","(X)","(X)","3.0","1.2","2.3","1.2","6.6","5.1","3.5","2.8","1.8","3.0","1.5","2.3","(X)","(X)","9.1","1.9","11.7","3.0","12.2","5.6","6.1","3.3","4.6","5.1","3.5","3.7","(X)","(X)","10.9","2.3","14.0","3.6","11.7","7.0","8.9","4.1","2.1","3.1","5.8","3.3","(X)","(X)","3.7","1.2","3.6","1.4","3.0","3.3","5.2","2.9","4.7","4.4","1.7","2.0","(X)","(X)"
"0500000US21047","Christian County, Kentucky","N","N","N","N","N","N","N","N","N","N","N","N","8.4","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)"
"0500000US21059","Daviess County, Kentucky","46264","1875","14895","1589","9033","1291","10844","1480","4057","939","7435","1415","9.8","(X)","73.6","3.4","58.9","6.8","69.5","7.5","82.1","5.7","77.0","10.0","93.9","3.8","(X)","(X)","1.8","0.8","2.8","1.6","0.7","1.1","2.3","1.9","1.9","2.4","0.0","2.1","(X)","(X)","9.1","2.4","14.5","4.6","13.1","5.8","6.1","3.8","4.4","4.2","0.0","2.1","(X)","(X)","10.1","2.1","17.2","4.0","12.2","6.1","6.5","4.0","3.8","4.3","1.8","1.6","(X)","(X)","5.5","1.7","6.6","3.7","4.5","2.9","3.0","2.1","12.9","7.8","4.4","3.5","(X)","(X)"
"0500000US21067","Fayette County, Kentucky","172255","4119","75668","3757","29465","3158","39008","3281","9262","1459","18852","2337","10.5","(X)","65.3","1.8","48.3","2.8","71.2","4.3","78.8","3.0","76.8","6.8","90.8","3.2","(X)","(X)","3.3","0.7","4.8","1.4","0.6","0.7","2.8","1.1","4.2","2.7","1.9","1.5","(X)","(X)","9.7","0.9","16.4","1.6","6.4","2.3","4.9","1.5","2.6","2.1","1.0","1.1","(X)","(X)","16.4","1.6","25.2","2.6","12.6","3.4","10.4","2.5","8.4","5.6","3.5","2.0","(X)","(X)","5.3","0.9","5.3","1.3","9.2","3.0","3.1","1.4","8.1","3.7","2.7","1.9","(X)","(X)"
"0500000US21093","Hardin County, Kentucky","48463","2197","15927","2239","9734","1455","10115","1745","4203","1195","8484","1379","14.5","(X)","67.8","4.5","46.2","7.1","66.5","9.3","74.4","7.8","87.8","6.7","91.9","5.0","(X)","(X)","1.7","0.8","1.9","1.6","1.0","1.3","2.8","2.9","0.0","3.7","1.6","2.0","(X)","(X)","6.0","2.2","14.5","5.3","3.3","2.9","1.4","1.6","0.0","3.7","1.9","2.4","(X)","(X)","21.4","3.4","35.6","6.2","24.0","7.9","17.3","6.9","5.7","4.6","4.5","3.1","(X)","(X)","3.1","1.3","1.9","1.8","5.1","4.6","4.1","2.7","6.4","4.8","0.0","1.9","(X)","(X)"
"0500000US21111","Jefferson County, Kentucky","383026","6197","147369","5974","63634","4293","81911","4773","23644","2683","66468","4196","12.5","(X)","74.3","1.3","61.8","1.9","74.3","3.4","81.4","2.4","76.5","5.8","92.3","1.7","(X)","(X)","2.8","0.4","3.9","0.7","2.0","0.7","2.6","0.5","4.2","1.7","0.8","0.4","(X)","(X)","8.6","0.7","15.5","1.6","5.6","1.5","5.8","1.7","2.2","1.6","1.9","1.1","(X)","(X)","9.6","0.9","14.2","1.6","10.3","2.3","7.3","1.4","4.5","2.6","3.2","1.1","(X)","(X)","4.8","0.7","4.5","1.0","7.7","1.8","3.0","1.0","12.7","5.3","1.7","0.7","(X)","(X)"
"0500000US21117","Kenton County, Kentucky","85118","2737","34883","2420","11875","1749","20328","1834","5462","1010","12570","1909","11.0","(X)","74.9","2.5","62.1","4.6","72.2","7.1","86.0","4.1","85.9","6.9","90.5","3.8","(X)","(X)","2.2","0.7","3.4","1.4","2.4","1.9","1.9","1.4","0.5","0.8","0.2","0.4","(X)","(X)","9.0","1.5","14.7","2.7","5.7","3.6","5.3","2.6","6.2","6.7","3.6","2.5","(X)","(X)","11.1","1.7","16.0","3.5","16.4","5.5","5.2","2.1","3.3","3.2","5.1","3.1","(X)","(X)","2.8","0.9","3.9","1.9","3.3","2.1","1.6","1.2","4.1","4.0","0.7","0.8","(X)","(X)"
"0500000US21145","McCracken County, Kentucky","29009","1818","10269","1444","6703","1351","6831","1269","1435","534","3771","865","10.0","(X)","74.9","4.3","62.1","8.4","74.9","7.3","87.7","5.1","80.3","16.6","84.3","8.6","(X)","(X)","3.0","1.6","5.8","3.9","2.1","2.7","0.9","1.6","4.2","6.7","0.0","4.2","(X)","(X)","7.1","2.7","12.1","5.5","7.7","4.9","0.6","1.0","0.0","10.5","7.3","6.2","(X)","(X)","11.7","2.7","14.8","5.4","12.1","5.0","9.4","4.8","6.3","10.8","8.4","6.1","(X)","(X)","3.4","1.7","5.2","3.8","3.3","2.8","1.4","1.7","9.2","11.6","0.0","4.2","(X)","(X)"
"0500000US21151","Madison County, Kentucky","46096","1862","16058","1597","8932","1409","9473","1415","2609","767","9024","1340","13.6","(X)","67.5","3.6","46.2","6.0","70.6","8.2","76.5","6.9","75.4","12.5","90.5","4.4","(X)","(X)","1.0","0.6","2.1","1.5","0.3","0.5","0.0","1.7","4.1","5.9","0.0","1.8","(X)","(X)","9.9","2.1","17.9","4.6","10.1","5.5","5.4","2.9","1.6","2.8","2.6","2.3","(X)","(X)","17.0","3.2","25.7","6.5","17.8","7.6","14.7","6.2","5.5","5.0","6.6","4.0","(X)","(X)","4.6","1.8","8.1","4.1","1.3","1.5","3.5","2.4","13.4","10.7","0.3","0.5","(X)","(X)"
"0500000US21185","Oldham County, Kentucky","31272","1563","14144","1211","4253","1104","6826","1309","1921","605","4128","931","10.6","(X)","70.2","4.3","61.4","6.5","56.6","13.4","81.6","5.4","74.1","14.8","93.5","5.4","(X)","(X)","7.1","2.7","8.4","3.9","10.8","7.7","6.2","4.1","7.7","9.6","0.0","3.8","(X)","(X)","5.4","1.8","9.2","3.4","7.6","5.2","1.1","1.1","0.0","8.0","0.0","3.8","(X)","(X)","12.1","3.1","17.6","5.2","15.7","9.2","6.5","3.3","2.2","3.6","3.3","4.0","(X)","(X)","5.1","1.5","3.3","1.7","9.3","7.7","4.6","2.9","16.0","11.2","3.1","3.7","(X)","(X)"
"0500000US21227","Warren County, Kentucky","67945","2934","21370","2363","12500","1875","16496","2190","4825","1297","12754","1870","8.8","(X)","72.9","2.9","54.8","5.5","71.8","7.4","82.2","5.1","70.3","14.9","93.1","3.6","(X)","(X)","1.9","0.9","3.7","2.4","0.1","0.1","1.7","1.2","4.2","4.1","0.0","1.2","(X)","(X)","8.5","2.1","16.6","4.2","7.3","3.5","4.3","2.6","12.3","13.6","0.2","0.2","(X)","(X)","11.6","2.1","20.0","4.0","10.8","4.9","8.1","4.2","7.2","7.4","4.4","2.7","(X)","(X)","5.2","1.9","4.9","3.3","10.0","4.9","3.8","2.3","6.0","5.1","2.4","2.1","(X)","(X)"
"0500000US22005","Ascension Parish, Louisiana","61110","2669","23053","2556","7624","1392","12770","2085","8290","1663","9373","2008","15.6","(X)","74.3","3.5","67.6","6.2","54.8","12.7","81.5","6.9","83.6","9.5","88.7","7.1","(X)","(X)","3.2","1.3","3.3","2.4","2.1","2.8","0.9","1.5","7.6","5.0","2.8","2.6","(X)","(X)","4.5","1.3","8.3","3.1","2.0","2.7","4.8","3.2","0.0","2.3","1.1","1.9","(X)","(X)","12.4","2.5","18.1","4.8","20.0","9.9","8.1","4.9","2.9","3.0","6.5","5.5","(X)","(X)","5.6","2.3","2.8","2.4","21.1","12.8","4.7","3.9","5.9","6.3","0.8","1.4","(X)","(X)"
