County,Agency_Name,Offense_Description,Min_months_submitted,Year,Offense_Count
FondduLac,North Fond du Lac PD,Burglary,12,2019,3
FondduLac,Fond du Lac PD,Burglary,12,2019,59
FondduLac,Fond du Lac Co SO,Burglary,12,2019,24
FondduLac,Campbellsport PD,Burglary,12,2019,0
FondduLac,Brandon-Fairwater PD,Burglary,12,2019,0
FondduLac,Rosendale PD,Aggravated Assault,12,2019,0
FondduLac,Ripon Township PD,Aggravated Assault,12,2019,0
FondduLac,Ripon PD,Aggravated Assault,12,2019,4
FondduLac,North Fond du Lac PD,Aggravated Assault,12,2019,5
FondduLac,Fond du Lac PD,Aggravated Assault,12,2019,95
FondduLac,Fond du Lac Co SO,Aggravated Assault,12,2019,16
FondduLac,Campbellsport PD,Aggravated Assault,12,2019,0
FondduLac,Brandon-Fairwater PD,Aggravated Assault,12,2019,0
FondduLac,Rosendale PD,Robbery,12,2019,0
FondduLac,Ripon Township PD,Robbery,12,2019,0
FondduLac,Ripon PD,Robbery,12,2019,0
FondduLac,North Fond du Lac PD,Robbery,12,2019,0
FondduLac,Fond du Lac PD,Robbery,12,2019,14
FondduLac,Fond du Lac Co SO,Robbery,12,2019,1
FondduLac,Campbellsport PD,Robbery,12,2019,0
FondduLac,Brandon-Fairwater PD,Robbery,12,2019,0
FondduLac,Rosendale PD,Rape - revised 2017,12,2019,0
FondduLac,Ripon Township PD,Rape - revised 2017,12,2019,0
FondduLac,Ripon PD,Rape - revised 2017,12,2019,11
FondduLac,North Fond du Lac PD,Rape - revised 2017,12,2019,2
FondduLac,Fond du Lac PD,Rape - revised 2017,12,2019,28
FondduLac,Fond du Lac Co SO,Rape - revised 2017,12,2019,10
FondduLac,Campbellsport PD,Rape - revised 2017,12,2019,0
FondduLac,Brandon-Fairwater PD,Rape - revised 2017,12,2019,0
FondduLac,Rosendale PD,Homicide,12,2019,0
FondduLac,Ripon Township PD,Homicide,12,2019,0
FondduLac,Ripon PD,Homicide,12,2019,0
FondduLac,North Fond du Lac PD,Homicide,12,2019,0
FondduLac,Fond du Lac PD,Homicide,12,2019,0
FondduLac,Fond du Lac Co SO,Homicide,12,2019,0
FondduLac,Campbellsport PD,Homicide,12,2019,0
FondduLac,Brandon-Fairwater PD,Homicide,12,2019,0
Forest,Forest Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Forest,Crandon PD,Human Trafficking - Involuntary Servitude,12,2019,0
Forest,Forest Co SO,Human Trafficking - Commercial Sex,12,2019,0
Forest,Crandon PD,Human Trafficking - Commercial Sex,12,2019,0
Forest,Forest Co SO,Simple Assault,12,2019,20
Forest,Crandon PD,Simple Assault,12,2019,5
Forest,Forest Co SO,Arson,12,2019,2
Forest,Crandon PD,Arson,12,2019,0
Forest,Forest Co SO,Motor Vehicle Theft,12,2019,6
Forest,Crandon PD,Motor Vehicle Theft,12,2019,2
Forest,Forest Co SO,Larceny Theft,12,2019,37
Forest,Crandon PD,Larceny Theft,12,2019,17
Forest,Forest Co SO,Burglary,12,2019,9
Forest,Crandon PD,Burglary,12,2019,2
Forest,Forest Co SO,Aggravated Assault,12,2019,6
Forest,Crandon PD,Aggravated Assault,12,2019,3
Forest,Forest Co SO,Robbery,12,2019,0
Forest,Crandon PD,Robbery,12,2019,0
Forest,Forest Co SO,Rape - revised 2017,12,2019,2
Forest,Crandon PD,Rape - revised 2017,12,2019,0
Forest,Forest Co SO,Homicide,12,2019,0
Forest,Crandon PD,Homicide,12,2019,0
Grant,UW-Platteville PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Platteville PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Muscoda PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Lancaster PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Hazel Green PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Grant Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Fennimore PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Cuba City PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,Boscobel PD,Human Trafficking - Involuntary Servitude,12,2019,0
Grant,UW-Platteville PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,Platteville PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,Muscoda PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,Lancaster PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,Hazel Green PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,Grant Co SO,Human Trafficking - Commercial Sex,12,2019,0
Grant,Fennimore PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,Cuba City PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,Boscobel PD,Human Trafficking - Commercial Sex,12,2019,0
Grant,UW-Platteville PD,Simple Assault,12,2019,7
Grant,Platteville PD,Simple Assault,12,2019,165
Grant,Muscoda PD,Simple Assault,12,2019,7
Grant,Lancaster PD,Simple Assault,12,2019,30
Grant,Hazel Green PD,Simple Assault,12,2019,0
Grant,Grant Co SO,Simple Assault,12,2019,59
Grant,Fennimore PD,Simple Assault,12,2019,12
Grant,Cuba City PD,Simple Assault,12,2019,0
Grant,Boscobel PD,Simple Assault,12,2019,3
Grant,UW-Platteville PD,Arson,12,2019,0
Grant,Platteville PD,Arson,12,2019,0
Grant,Muscoda PD,Arson,12,2019,0
Grant,Lancaster PD,Arson,12,2019,0
Grant,Hazel Green PD,Arson,12,2019,0
Grant,Grant Co SO,Arson,12,2019,1
Grant,Fennimore PD,Arson,12,2019,0
Grant,Cuba City PD,Arson,12,2019,0
Grant,Boscobel PD,Arson,12,2019,0
Grant,UW-Platteville PD,Motor Vehicle Theft,12,2019,0
Grant,Platteville PD,Motor Vehicle Theft,12,2019,13
Grant,Muscoda PD,Motor Vehicle Theft,12,2019,2
Grant,Lancaster PD,Motor Vehicle Theft,12,2019,4
Grant,Hazel Green PD,Motor Vehicle Theft,12,2019,0
Grant,Grant Co SO,Motor Vehicle Theft,12,2019,15
Grant,Fennimore PD,Motor Vehicle Theft,12,2019,3
Grant,Cuba City PD,Motor Vehicle Theft,12,2019,0
Grant,Boscobel PD,Motor Vehicle Theft,12,2019,0
Grant,UW-Platteville PD,Larceny Theft,12,2019,11
Grant,Platteville PD,Larceny Theft,12,2019,202
Grant,Muscoda PD,Larceny Theft,12,2019,16
Grant,Lancaster PD,Larceny Theft,12,2019,27
Grant,Hazel Green PD,Larceny Theft,12,2019,9
Grant,Grant Co SO,Larceny Theft,12,2019,84
Grant,Fennimore PD,Larceny Theft,12,2019,8
Grant,Cuba City PD,Larceny Theft,12,2019,0
Grant,Boscobel PD,Larceny Theft,12,2019,9
Grant,UW-Platteville PD,Burglary,12,2019,4
Grant,Platteville PD,Burglary,12,2019,16
Grant,Muscoda PD,Burglary,12,2019,2
Grant,Lancaster PD,Burglary,12,2019,1
Grant,Hazel Green PD,Burglary,12,2019,5
Grant,Grant Co SO,Burglary,12,2019,34
Grant,Fennimore PD,Burglary,12,2019,0
Grant,Cuba City PD,Burglary,12,2019,0
Grant,Boscobel PD,Burglary,12,2019,2
Grant,UW-Platteville PD,Aggravated Assault,12,2019,4
Grant,Platteville PD,Aggravated Assault,12,2019,13
Grant,Muscoda PD,Aggravated Assault,12,2019,4
Grant,Lancaster PD,Aggravated Assault,12,2019,7
Grant,Hazel Green PD,Aggravated Assault,12,2019,0
Grant,Grant Co SO,Aggravated Assault,12,2019,27
Grant,Fennimore PD,Aggravated Assault,12,2019,0
Grant,Cuba City PD,Aggravated Assault,12,2019,0
Grant,Boscobel PD,Aggravated Assault,12,2019,11
Grant,UW-Platteville PD,Robbery,12,2019,0
Grant,Platteville PD,Robbery,12,2019,1
Grant,Muscoda PD,Robbery,12,2019,0
Grant,Lancaster PD,Robbery,12,2019,0
Grant,Hazel Green PD,Robbery,12,2019,0
Grant,Grant Co SO,Robbery,12,2019,0
Grant,Fennimore PD,Robbery,12,2019,0
Grant,Cuba City PD,Robbery,12,2019,0
Grant,Boscobel PD,Robbery,12,2019,0
Grant,UW-Platteville PD,Rape - revised 2017,12,2019,0
Grant,Platteville PD,Rape - revised 2017,12,2019,4
Grant,Muscoda PD,Rape - revised 2017,12,2019,1
Grant,Lancaster PD,Rape - revised 2017,12,2019,3
Grant,Hazel Green PD,Rape - revised 2017,12,2019,0
Grant,Grant Co SO,Rape - revised 2017,12,2019,10
Grant,Fennimore PD,Rape - revised 2017,12,2019,6
Grant,Cuba City PD,Rape - revised 2017,12,2019,0
Grant,Boscobel PD,Rape - revised 2017,12,2019,0
Grant,UW-Platteville PD,Homicide,12,2019,0
Grant,Platteville PD,Homicide,12,2019,0
Grant,Muscoda PD,Homicide,12,2019,0
Grant,Lancaster PD,Homicide,12,2019,0
Grant,Hazel Green PD,Homicide,12,2019,0
Grant,Grant Co SO,Homicide,12,2019,1
Grant,Fennimore PD,Homicide,12,2019,0
Grant,Cuba City PD,Homicide,12,2019,0
Grant,Boscobel PD,Homicide,12,2019,2
Green,New Glarus PD,Human Trafficking - Involuntary Servitude,12,2019,0
Green,Monticello PD,Human Trafficking - Involuntary Servitude,12,2019,0
Green,Monroe PD,Human Trafficking - Involuntary Servitude,12,2019,0
Green,Green Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Green,Brodhead PD,Human Trafficking - Involuntary Servitude,12,2019,0
Green,Albany PD,Human Trafficking - Involuntary Servitude,12,2019,0
Green,New Glarus PD,Human Trafficking - Commercial Sex,12,2019,0
Green,Monticello PD,Human Trafficking - Commercial Sex,12,2019,0
Green,Monroe PD,Human Trafficking - Commercial Sex,12,2019,0
Green,Green Co SO,Human Trafficking - Commercial Sex,12,2019,0
Green,Brodhead PD,Human Trafficking - Commercial Sex,12,2019,0
Green,Albany PD,Human Trafficking - Commercial Sex,12,2019,0
Green,New Glarus PD,Simple Assault,12,2019,11
Green,Monticello PD,Simple Assault,12,2019,0
Green,Monroe PD,Simple Assault,12,2019,119
Green,Green Co SO,Simple Assault,12,2019,57
Green,Brodhead PD,Simple Assault,12,2019,19
Green,Albany PD,Simple Assault,12,2019,4
Green,New Glarus PD,Arson,12,2019,0
Green,Monticello PD,Arson,12,2019,0
Green,Monroe PD,Arson,12,2019,0
Green,Green Co SO,Arson,12,2019,0
Green,Brodhead PD,Arson,12,2019,0
Green,Albany PD,Arson,12,2019,0
Green,New Glarus PD,Motor Vehicle Theft,12,2019,0
Green,Monticello PD,Motor Vehicle Theft,12,2019,2
Green,Monroe PD,Motor Vehicle Theft,12,2019,2
Green,Green Co SO,Motor Vehicle Theft,12,2019,3
Green,Brodhead PD,Motor Vehicle Theft,12,2019,2
Green,Albany PD,Motor Vehicle Theft,12,2019,1
Green,New Glarus PD,Larceny Theft,12,2019,29
Green,Monticello PD,Larceny Theft,12,2019,1
Green,Monroe PD,Larceny Theft,12,2019,118
Green,Green Co SO,Larceny Theft,12,2019,45
Green,Brodhead PD,Larceny Theft,12,2019,19
Green,Albany PD,Larceny Theft,12,2019,8
Green,New Glarus PD,Burglary,12,2019,1
Green,Monticello PD,Burglary,12,2019,0
Green,Monroe PD,Burglary,12,2019,11
Green,Green Co SO,Burglary,12,2019,10
Green,Brodhead PD,Burglary,12,2019,1
Green,Albany PD,Burglary,12,2019,0
Green,New Glarus PD,Aggravated Assault,12,2019,2
Green,Monticello PD,Aggravated Assault,12,2019,2
Green,Monroe PD,Aggravated Assault,12,2019,2
Green,Green Co SO,Aggravated Assault,12,2019,4
Green,Brodhead PD,Aggravated Assault,12,2019,0
Green,Albany PD,Aggravated Assault,12,2019,1
Green,New Glarus PD,Robbery,12,2019,0
Green,Monticello PD,Robbery,12,2019,0
Green,Monroe PD,Robbery,12,2019,0
Green,Green Co SO,Robbery,12,2019,0
Green,Brodhead PD,Robbery,12,2019,0
Green,Albany PD,Robbery,12,2019,0
Green,New Glarus PD,Rape - revised 2017,12,2019,0
Green,Monticello PD,Rape - revised 2017,12,2019,0
Green,Monroe PD,Rape - revised 2017,12,2019,5
Green,Green Co SO,Rape - revised 2017,12,2019,3
Green,Brodhead PD,Rape - revised 2017,12,2019,0
Green,Albany PD,Rape - revised 2017,12,2019,0
Green,New Glarus PD,Homicide,12,2019,0
Green,Monticello PD,Homicide,12,2019,0
Green,Monroe PD,Homicide,12,2019,0
Green,Green Co SO,Homicide,12,2019,0
Green,Brodhead PD,Homicide,12,2019,0
Green,Albany PD,Homicide,12,2019,0
GreenLake,Princeton PD,Human Trafficking - Involuntary Servitude,12,2019,0
GreenLake,Markesan PD,Human Trafficking - Involuntary Servitude,12,2019,0
GreenLake,Green Lake PD,Human Trafficking - Involuntary Servitude,12,2019,0
GreenLake,Green Lake Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
GreenLake,Berlin PD,Human Trafficking - Involuntary Servitude,11,2019,0
GreenLake,Princeton PD,Human Trafficking - Commercial Sex,12,2019,0
GreenLake,Markesan PD,Human Trafficking - Commercial Sex,12,2019,0
GreenLake,Green Lake PD,Human Trafficking - Commercial Sex,12,2019,0
GreenLake,Green Lake Co SO,Human Trafficking - Commercial Sex,12,2019,2
GreenLake,Berlin PD,Human Trafficking - Commercial Sex,11,2019,0
GreenLake,Princeton PD,Simple Assault,12,2019,6
GreenLake,Markesan PD,Simple Assault,12,2019,0
GreenLake,Green Lake PD,Simple Assault,12,2019,0
GreenLake,Green Lake Co SO,Simple Assault,12,2019,5
GreenLake,Berlin PD,Simple Assault,11,2019,18
GreenLake,Princeton PD,Arson,12,2019,0
GreenLake,Markesan PD,Arson,12,2019,0
GreenLake,Green Lake PD,Arson,12,2019,0
GreenLake,Green Lake Co SO,Arson,12,2019,0
GreenLake,Berlin PD,Arson,11,2019,0
GreenLake,Princeton PD,Motor Vehicle Theft,12,2019,2
GreenLake,Markesan PD,Motor Vehicle Theft,12,2019,0
GreenLake,Green Lake PD,Motor Vehicle Theft,12,2019,0
GreenLake,Green Lake Co SO,Motor Vehicle Theft,12,2019,4
GreenLake,Berlin PD,Motor Vehicle Theft,11,2019,6
GreenLake,Princeton PD,Larceny Theft,12,2019,15
GreenLake,Markesan PD,Larceny Theft,12,2019,15
GreenLake,Green Lake PD,Larceny Theft,12,2019,2
GreenLake,Green Lake Co SO,Larceny Theft,12,2019,41
GreenLake,Berlin PD,Larceny Theft,11,2019,46
GreenLake,Princeton PD,Burglary,12,2019,1
GreenLake,Markesan PD,Burglary,12,2019,1
GreenLake,Green Lake PD,Burglary,12,2019,1
GreenLake,Green Lake Co SO,Burglary,12,2019,4
GreenLake,Berlin PD,Burglary,11,2019,8
GreenLake,Princeton PD,Aggravated Assault,12,2019,3
GreenLake,Markesan PD,Aggravated Assault,12,2019,1
GreenLake,Green Lake PD,Aggravated Assault,12,2019,1
GreenLake,Green Lake Co SO,Aggravated Assault,12,2019,2
GreenLake,Berlin PD,Aggravated Assault,11,2019,1
GreenLake,Princeton PD,Robbery,12,2019,0
GreenLake,Markesan PD,Robbery,12,2019,0
GreenLake,Green Lake PD,Robbery,12,2019,0
GreenLake,Green Lake Co SO,Robbery,12,2019,0
GreenLake,Berlin PD,Robbery,11,2019,0
GreenLake,Princeton PD,Rape - revised 2017,12,2019,0
GreenLake,Markesan PD,Rape - revised 2017,12,2019,1
GreenLake,Green Lake PD,Rape - revised 2017,12,2019,0
GreenLake,Green Lake Co SO,Rape - revised 2017,12,2019,2
GreenLake,Berlin PD,Rape - revised 2017,11,2019,0
GreenLake,Princeton PD,Homicide,12,2019,0
GreenLake,Markesan PD,Homicide,12,2019,0
GreenLake,Green Lake PD,Homicide,12,2019,0
GreenLake,Green Lake Co SO,Homicide,12,2019,0
GreenLake,Berlin PD,Homicide,11,2019,0
Iowa,Mineral Pt PD,Human Trafficking - Involuntary Servitude,12,2019,0
Iowa,Linden PD,Human Trafficking - Involuntary Servitude,12,2019,0
Iowa,Iowa Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Iowa,Highland PD,Human Trafficking - Involuntary Servitude,12,2019,0
Iowa,Dodgeville PD,Human Trafficking - Involuntary Servitude,12,2019,0
Iowa,Barneveld PD,Human Trafficking - Involuntary Servitude,12,2019,0
Iowa,Avoca PD,Human Trafficking - Involuntary Servitude,12,2019,0
Iowa,Mineral Pt PD,Human Trafficking - Commercial Sex,12,2019,0
Iowa,Linden PD,Human Trafficking - Commercial Sex,12,2019,0
Iowa,Iowa Co SO,Human Trafficking - Commercial Sex,12,2019,0
Iowa,Highland PD,Human Trafficking - Commercial Sex,12,2019,0
Iowa,Dodgeville PD,Human Trafficking - Commercial Sex,12,2019,1
Iowa,Barneveld PD,Human Trafficking - Commercial Sex,12,2019,0
Iowa,Avoca PD,Human Trafficking - Commercial Sex,12,2019,0
Iowa,Mineral Pt PD,Simple Assault,12,2019,3
Iowa,Linden PD,Simple Assault,12,2019,0
Iowa,Iowa Co SO,Simple Assault,12,2019,25
Iowa,Highland PD,Simple Assault,12,2019,0
Iowa,Dodgeville PD,Simple Assault,12,2019,4
Iowa,Barneveld PD,Simple Assault,12,2019,1
Iowa,Avoca PD,Simple Assault,12,2019,0
Iowa,Mineral Pt PD,Arson,12,2019,0
Iowa,Linden PD,Arson,12,2019,0
Iowa,Iowa Co SO,Arson,12,2019,0
Iowa,Highland PD,Arson,12,2019,0
Iowa,Dodgeville PD,Arson,12,2019,0
Iowa,Barneveld PD,Arson,12,2019,0
Iowa,Avoca PD,Arson,12,2019,0
Iowa,Mineral Pt PD,Motor Vehicle Theft,12,2019,3
Iowa,Linden PD,Motor Vehicle Theft,12,2019,0
Iowa,Iowa Co SO,Motor Vehicle Theft,12,2019,1
Iowa,Highland PD,Motor Vehicle Theft,12,2019,1
Iowa,Dodgeville PD,Motor Vehicle Theft,12,2019,3
Iowa,Barneveld PD,Motor Vehicle Theft,12,2019,0
Iowa,Avoca PD,Motor Vehicle Theft,12,2019,0
Iowa,Mineral Pt PD,Larceny Theft,12,2019,21
Iowa,Linden PD,Larceny Theft,12,2019,0
Iowa,Iowa Co SO,Larceny Theft,12,2019,31
Iowa,Highland PD,Larceny Theft,12,2019,3
Iowa,Dodgeville PD,Larceny Theft,12,2019,98
Iowa,Barneveld PD,Larceny Theft,12,2019,7
Iowa,Avoca PD,Larceny Theft,12,2019,0
Iowa,Mineral Pt PD,Burglary,12,2019,4
Iowa,Linden PD,Burglary,12,2019,0
Iowa,Iowa Co SO,Burglary,12,2019,11
Iowa,Highland PD,Burglary,12,2019,1
Iowa,Dodgeville PD,Burglary,12,2019,13
Iowa,Barneveld PD,Burglary,12,2019,0
Iowa,Avoca PD,Burglary,12,2019,0
Iowa,Mineral Pt PD,Aggravated Assault,12,2019,3
Iowa,Linden PD,Aggravated Assault,12,2019,0
Iowa,Iowa Co SO,Aggravated Assault,12,2019,7
Iowa,Highland PD,Aggravated Assault,12,2019,0
Iowa,Dodgeville PD,Aggravated Assault,12,2019,2
Iowa,Barneveld PD,Aggravated Assault,12,2019,1
Iowa,Avoca PD,Aggravated Assault,12,2019,0
Iowa,Mineral Pt PD,Robbery,12,2019,0
Iowa,Linden PD,Robbery,12,2019,0
Iowa,Iowa Co SO,Robbery,12,2019,0
Iowa,Highland PD,Robbery,12,2019,1
Iowa,Dodgeville PD,Robbery,12,2019,1
Iowa,Barneveld PD,Robbery,12,2019,0
Iowa,Avoca PD,Robbery,12,2019,0
Iowa,Mineral Pt PD,Rape - revised 2017,12,2019,0
Iowa,Linden PD,Rape - revised 2017,12,2019,0
Iowa,Iowa Co SO,Rape - revised 2017,12,2019,1
Iowa,Highland PD,Rape - revised 2017,12,2019,0
Iowa,Dodgeville PD,Rape - revised 2017,12,2019,3
Iowa,Barneveld PD,Rape - revised 2017,12,2019,0
Iowa,Avoca PD,Rape - revised 2017,12,2019,0
Iowa,Mineral Pt PD,Homicide,12,2019,0
Iowa,Linden PD,Homicide,12,2019,0
Iowa,Iowa Co SO,Homicide,12,2019,0
Iowa,Highland PD,Homicide,12,2019,0
Iowa,Dodgeville PD,Homicide,12,2019,0
Iowa,Barneveld PD,Homicide,12,2019,0
Iowa,Avoca PD,Homicide,12,2019,0
Iron,Iron Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Iron,Hurley PD,Human Trafficking - Involuntary Servitude,12,2019,0
Iron,Iron Co SO,Human Trafficking - Commercial Sex,12,2019,0
Iron,Hurley PD,Human Trafficking - Commercial Sex,12,2019,0
Iron,Iron Co SO,Simple Assault,12,2019,18
Iron,Hurley PD,Simple Assault,12,2019,0
Iron,Iron Co SO,Arson,12,2019,0
Iron,Hurley PD,Arson,12,2019,0
Iron,Iron Co SO,Motor Vehicle Theft,12,2019,3
Iron,Hurley PD,Motor Vehicle Theft,12,2019,1
Iron,Iron Co SO,Larceny Theft,12,2019,38
Iron,Hurley PD,Larceny Theft,12,2019,6
Iron,Iron Co SO,Burglary,12,2019,1
Iron,Hurley PD,Burglary,12,2019,0
Iron,Iron Co SO,Aggravated Assault,12,2019,7
Iron,Hurley PD,Aggravated Assault,12,2019,0
Iron,Iron Co SO,Robbery,12,2019,0
Iron,Hurley PD,Robbery,12,2019,0
Iron,Iron Co SO,Rape - revised 2017,12,2019,0
Iron,Hurley PD,Rape - revised 2017,12,2019,0
Iron,Iron Co SO,Homicide,12,2019,0
Iron,Hurley PD,Homicide,12,2019,0
Jackson,Jackson Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Jackson,Black River Falls PD,Human Trafficking - Involuntary Servitude,12,2019,0
Jackson,Jackson Co SO,Human Trafficking - Commercial Sex,12,2019,0
Jackson,Black River Falls PD,Human Trafficking - Commercial Sex,12,2019,0
Jackson,Jackson Co SO,Simple Assault,12,2019,33
Jackson,Black River Falls PD,Simple Assault,12,2019,20
Jackson,Jackson Co SO,Arson,12,2019,0
Jackson,Black River Falls PD,Arson,12,2019,0
Jackson,Jackson Co SO,Motor Vehicle Theft,12,2019,18
Jackson,Black River Falls PD,Motor Vehicle Theft,12,2019,4
Jackson,Jackson Co SO,Larceny Theft,12,2019,78
Jackson,Black River Falls PD,Larceny Theft,12,2019,70
Jackson,Jackson Co SO,Burglary,12,2019,35
Jackson,Black River Falls PD,Burglary,12,2019,2
Jackson,Jackson Co SO,Aggravated Assault,12,2019,8
Jackson,Black River Falls PD,Aggravated Assault,12,2019,1
Jackson,Jackson Co SO,Robbery,12,2019,2
Jackson,Black River Falls PD,Robbery,12,2019,1
Jackson,Jackson Co SO,Rape - revised 2017,12,2019,1
Jackson,Black River Falls PD,Rape - revised 2017,12,2019,3
Jackson,Jackson Co SO,Homicide,12,2019,0
Jackson,Black River Falls PD,Homicide,12,2019,0
Jefferson,Watertown PD,Human Trafficking - Involuntary Servitude,12,2019,0
Jefferson,Waterloo PD,Human Trafficking - Involuntary Servitude,12,2019,0
Jefferson,Palmyra PD,Human Trafficking - Involuntary Servitude,12,2019,0
Jefferson,Lake Mills PD,Human Trafficking - Involuntary Servitude,12,2019,0
Jefferson,Jefferson PD,Human Trafficking - Involuntary Servitude,12,2019,0
Jefferson,Jefferson Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Jefferson,Fort Atkinson PD,Human Trafficking - Involuntary Servitude,12,2019,0
Jefferson,Watertown PD,Human Trafficking - Commercial Sex,12,2019,0
Jefferson,Waterloo PD,Human Trafficking - Commercial Sex,12,2019,0
Jefferson,Palmyra PD,Human Trafficking - Commercial Sex,12,2019,0
Jefferson,Lake Mills PD,Human Trafficking - Commercial Sex,12,2019,0
Jefferson,Jefferson PD,Human Trafficking - Commercial Sex,12,2019,0
Jefferson,Jefferson Co SO,Human Trafficking - Commercial Sex,12,2019,0
Jefferson,Fort Atkinson PD,Human Trafficking - Commercial Sex,12,2019,0
Jefferson,Watertown PD,Simple Assault,12,2019,88
Jefferson,Waterloo PD,Simple Assault,12,2019,4
Jefferson,Palmyra PD,Simple Assault,12,2019,10
Jefferson,Lake Mills PD,Simple Assault,12,2019,8
Jefferson,Jefferson PD,Simple Assault,12,2019,18
Jefferson,Jefferson Co SO,Simple Assault,12,2019,64
Jefferson,Fort Atkinson PD,Simple Assault,12,2019,50
Jefferson,Watertown PD,Arson,12,2019,0
Jefferson,Waterloo PD,Arson,12,2019,0
Jefferson,Palmyra PD,Arson,12,2019,0
Jefferson,Lake Mills PD,Arson,12,2019,0
Jefferson,Jefferson PD,Arson,12,2019,0
Jefferson,Jefferson Co SO,Arson,12,2019,0
Jefferson,Fort Atkinson PD,Arson,12,2019,1
Jefferson,Watertown PD,Motor Vehicle Theft,12,2019,9
Jefferson,Waterloo PD,Motor Vehicle Theft,12,2019,1
Jefferson,Palmyra PD,Motor Vehicle Theft,12,2019,0
Jefferson,Lake Mills PD,Motor Vehicle Theft,12,2019,6
Jefferson,Jefferson PD,Motor Vehicle Theft,12,2019,17
Jefferson,Jefferson Co SO,Motor Vehicle Theft,12,2019,11
Jefferson,Fort Atkinson PD,Motor Vehicle Theft,12,2019,6
Jefferson,Watertown PD,Larceny Theft,12,2019,201
Jefferson,Waterloo PD,Larceny Theft,12,2019,29
Jefferson,Palmyra PD,Larceny Theft,12,2019,10
Jefferson,Lake Mills PD,Larceny Theft,12,2019,9
Jefferson,Jefferson PD,Larceny Theft,12,2019,92
Jefferson,Jefferson Co SO,Larceny Theft,12,2019,162
Jefferson,Fort Atkinson PD,Larceny Theft,12,2019,151
Jefferson,Watertown PD,Burglary,12,2019,31
Jefferson,Waterloo PD,Burglary,12,2019,2
Jefferson,Palmyra PD,Burglary,12,2019,0
Jefferson,Lake Mills PD,Burglary,12,2019,0
Jefferson,Jefferson PD,Burglary,12,2019,10
Jefferson,Jefferson Co SO,Burglary,12,2019,58
Jefferson,Fort Atkinson PD,Burglary,12,2019,21
Jefferson,Watertown PD,Aggravated Assault,12,2019,31
Jefferson,Waterloo PD,Aggravated Assault,12,2019,0
Jefferson,Palmyra PD,Aggravated Assault,12,2019,1
Jefferson,Lake Mills PD,Aggravated Assault,12,2019,7
Jefferson,Jefferson PD,Aggravated Assault,12,2019,5
Jefferson,Jefferson Co SO,Aggravated Assault,12,2019,32
Jefferson,Fort Atkinson PD,Aggravated Assault,12,2019,16
Jefferson,Watertown PD,Robbery,12,2019,2
Jefferson,Waterloo PD,Robbery,12,2019,0
Jefferson,Palmyra PD,Robbery,12,2019,0
Jefferson,Lake Mills PD,Robbery,12,2019,2
Jefferson,Jefferson PD,Robbery,12,2019,0
Jefferson,Jefferson Co SO,Robbery,12,2019,2
Jefferson,Fort Atkinson PD,Robbery,12,2019,3
Jefferson,Watertown PD,Rape - revised 2017,12,2019,14
Jefferson,Waterloo PD,Rape - revised 2017,12,2019,1
Jefferson,Palmyra PD,Rape - revised 2017,12,2019,0
Jefferson,Lake Mills PD,Rape - revised 2017,12,2019,2
Jefferson,Jefferson PD,Rape - revised 2017,12,2019,4
Jefferson,Jefferson Co SO,Rape - revised 2017,12,2019,1
Jefferson,Fort Atkinson PD,Rape - revised 2017,12,2019,7
Jefferson,Watertown PD,Homicide,12,2019,0
Jefferson,Waterloo PD,Homicide,12,2019,0
Jefferson,Palmyra PD,Homicide,12,2019,0
Jefferson,Lake Mills PD,Homicide,12,2019,0
Jefferson,Jefferson PD,Homicide,12,2019,0
Jefferson,Jefferson Co SO,Homicide,12,2019,0
Jefferson,Fort Atkinson PD,Homicide,12,2019,0
Juneau,New Lisbon PD,Human Trafficking - Involuntary Servitude,12,2019,0
Juneau,Mauston PD,Human Trafficking - Involuntary Servitude,12,2019,0
Juneau,Lyndon Station PD,Human Trafficking - Involuntary Servitude,3,2019,0
Juneau,Juneau Co SO,Human Trafficking - Involuntary Servitude,12,2019,0
Juneau,Elroy PD,Human Trafficking - Involuntary Servitude,12,2019,0
Juneau,New Lisbon PD,Human Trafficking - Commercial Sex,12,2019,0
