County,Agency_Name,Offense_Description,Min_months_submitted,Year,Offense_Count
Dane,Shorewood Hills PD,Motor Vehicle Theft,12,2018,4
Dane,Oregon PD,Motor Vehicle Theft,12,2018,1
Dane,Mount Horeb PD,Motor Vehicle Theft,12,2018,1
Dane,Monona PD,Motor Vehicle Theft,12,2018,8
Dane,Middleton PD,Motor Vehicle Theft,12,2018,19
Dane,Mc Farland PD,Motor Vehicle Theft,12,2018,6
Dane,Marshall PD,Motor Vehicle Theft,12,2018,1
Dane,Maple Bluff PD,Motor Vehicle Theft,12,2018,1
Dane,Madison Town PD,Motor Vehicle Theft,12,2018,26
Dane,Madison PD,Motor Vehicle Theft,12,2018,531
Dane,Fitchburg PD,Motor Vehicle Theft,12,2018,53
Dane,DeForest PD,Motor Vehicle Theft,12,2018,6
Dane,Dane Co SO,Motor Vehicle Theft,12,2018,50
Dane,Cross Plains PD,Motor Vehicle Theft,12,2018,0
Dane,Cottage Grove PD,Motor Vehicle Theft,12,2018,0
Dane,Brooklyn PD,Motor Vehicle Theft,12,2018,0
Dane,Blue Mounds PD,Motor Vehicle Theft,8,2018,0
Dane,Belleville PD,Motor Vehicle Theft,12,2018,1
Dane,Waunakee PD,Larceny Theft,12,2018,55
Dane,Verona PD,Larceny Theft,12,2018,166
Dane,UW-Madison PD,Larceny Theft,12,2018,166
Dane,Sun Prairie PD,Larceny Theft,12,2018,570
Dane,Stoughton PD,Larceny Theft,12,2018,217
Dane,Shorewood Hills PD,Larceny Theft,12,2018,36
Dane,Oregon PD,Larceny Theft,12,2018,83
Dane,Mount Horeb PD,Larceny Theft,12,2018,57
Dane,Monona PD,Larceny Theft,12,2018,478
Dane,Middleton PD,Larceny Theft,12,2018,218
Dane,Mc Farland PD,Larceny Theft,12,2018,59
Dane,Marshall PD,Larceny Theft,12,2018,8
Dane,Maple Bluff PD,Larceny Theft,12,2018,7
Dane,Madison Town PD,Larceny Theft,12,2018,93
Dane,Madison PD,Larceny Theft,12,2018,"5,147"
Dane,Fitchburg PD,Larceny Theft,12,2018,461
Dane,DeForest PD,Larceny Theft,12,2018,84
Dane,Dane Co SO,Larceny Theft,12,2018,420
Dane,Cross Plains PD,Larceny Theft,12,2018,23
Dane,Cottage Grove PD,Larceny Theft,12,2018,20
Dane,Brooklyn PD,Larceny Theft,12,2018,19
Dane,Blue Mounds PD,Larceny Theft,8,2018,2
Dane,Belleville PD,Larceny Theft,12,2018,10
Dane,Waunakee PD,Burglary,12,2018,28
Dane,Verona PD,Burglary,12,2018,30
Dane,UW-Madison PD,Burglary,12,2018,48
Dane,Sun Prairie PD,Burglary,12,2018,62
Dane,Stoughton PD,Burglary,12,2018,16
Dane,Shorewood Hills PD,Burglary,12,2018,2
Dane,Oregon PD,Burglary,12,2018,14
Dane,Mount Horeb PD,Burglary,12,2018,14
Dane,Monona PD,Burglary,12,2018,9
Dane,Middleton PD,Burglary,12,2018,39
Dane,Mc Farland PD,Burglary,12,2018,17
Dane,Marshall PD,Burglary,12,2018,0
Dane,Maple Bluff PD,Burglary,12,2018,3
Dane,Madison Town PD,Burglary,12,2018,29
Dane,Madison PD,Burglary,12,2018,"1,060"
Dane,Fitchburg PD,Burglary,12,2018,66
Dane,DeForest PD,Burglary,12,2018,8
Dane,Dane Co SO,Burglary,12,2018,142
Dane,Cross Plains PD,Burglary,12,2018,2
Dane,Cottage Grove PD,Burglary,12,2018,0
Dane,Brooklyn PD,Burglary,12,2018,1
Dane,Blue Mounds PD,Burglary,8,2018,1
Dane,Belleville PD,Burglary,12,2018,2
Dane,Waunakee PD,Aggravated Assault,12,2018,15
Dane,Verona PD,Aggravated Assault,12,2018,11
Dane,UW-Madison PD,Aggravated Assault,12,2018,6
Dane,Sun Prairie PD,Aggravated Assault,12,2018,16
Dane,Stoughton PD,Aggravated Assault,12,2018,19
Dane,Shorewood Hills PD,Aggravated Assault,12,2018,1
Dane,Oregon PD,Aggravated Assault,12,2018,3
Dane,Mount Horeb PD,Aggravated Assault,12,2018,5
Dane,Monona PD,Aggravated Assault,12,2018,3
Dane,Middleton PD,Aggravated Assault,12,2018,41
Dane,Mc Farland PD,Aggravated Assault,12,2018,8
Dane,Marshall PD,Aggravated Assault,12,2018,8
Dane,Maple Bluff PD,Aggravated Assault,12,2018,0
Dane,Madison Town PD,Aggravated Assault,12,2018,37
Dane,Madison PD,Aggravated Assault,12,2018,685
Dane,Fitchburg PD,Aggravated Assault,12,2018,56
Dane,DeForest PD,Aggravated Assault,12,2018,6
Dane,Dane Co SO,Aggravated Assault,12,2018,57
Dane,Cross Plains PD,Aggravated Assault,12,2018,2
Dane,Cottage Grove PD,Aggravated Assault,12,2018,4
Dane,Brooklyn PD,Aggravated Assault,12,2018,0
Dane,Blue Mounds PD,Aggravated Assault,8,2018,0
Dane,Belleville PD,Aggravated Assault,12,2018,0
Dane,Waunakee PD,Robbery,12,2018,0
Dane,Verona PD,Robbery,12,2018,1
Dane,UW-Madison PD,Robbery,12,2018,5
Dane,Sun Prairie PD,Robbery,12,2018,7
Dane,Stoughton PD,Robbery,12,2018,2
Dane,Shorewood Hills PD,Robbery,12,2018,1
Dane,Oregon PD,Robbery,12,2018,0
Dane,Mount Horeb PD,Robbery,12,2018,0
Dane,Monona PD,Robbery,12,2018,6
Dane,Middleton PD,Robbery,12,2018,9
Dane,Mc Farland PD,Robbery,12,2018,1
Dane,Marshall PD,Robbery,12,2018,2
Dane,Maple Bluff PD,Robbery,12,2018,0
Dane,Madison Town PD,Robbery,12,2018,9
Dane,Madison PD,Robbery,12,2018,244
Dane,Fitchburg PD,Robbery,12,2018,19
Dane,DeForest PD,Robbery,12,2018,0
Dane,Dane Co SO,Robbery,12,2018,6
Dane,Cross Plains PD,Robbery,12,2018,0
Dane,Cottage Grove PD,Robbery,12,2018,0
Dane,Brooklyn PD,Robbery,12,2018,0
Dane,Blue Mounds PD,Robbery,8,2018,0
Dane,Belleville PD,Robbery,12,2018,0
Dane,Waunakee PD,Rape - revised 2017,12,2018,4
Dane,Verona PD,Rape - revised 2017,12,2018,7
Dane,UW-Madison PD,Rape - revised 2017,12,2018,7
Dane,Sun Prairie PD,Rape - revised 2017,12,2018,4
Dane,Stoughton PD,Rape - revised 2017,12,2018,1
Dane,Shorewood Hills PD,Rape - revised 2017,12,2018,0
Dane,Oregon PD,Rape - revised 2017,12,2018,1
Dane,Mount Horeb PD,Rape - revised 2017,12,2018,4
Dane,Monona PD,Rape - revised 2017,12,2018,0
Dane,Middleton PD,Rape - revised 2017,12,2018,2
Dane,Mc Farland PD,Rape - revised 2017,12,2018,0
Dane,Marshall PD,Rape - revised 2017,12,2018,2
Dane,Maple Bluff PD,Rape - revised 2017,12,2018,0
Dane,Madison Town PD,Rape - revised 2017,12,2018,4
Dane,Madison PD,Rape - revised 2017,12,2018,119
Dane,Fitchburg PD,Rape - revised 2017,12,2018,10
Dane,DeForest PD,Rape - revised 2017,12,2018,4
Dane,Dane Co SO,Rape - revised 2017,12,2018,25
Dane,Cross Plains PD,Rape - revised 2017,12,2018,0
Dane,Cottage Grove PD,Rape - revised 2017,12,2018,2
Dane,Brooklyn PD,Rape - revised 2017,12,2018,0
Dane,Blue Mounds PD,Rape - revised 2017,8,2018,0
Dane,Belleville PD,Rape - revised 2017,12,2018,0
Dane,Waunakee PD,Homicide,12,2018,1
Dane,Verona PD,Homicide,12,2018,0
Dane,UW-Madison PD,Homicide,12,2018,0
Dane,Sun Prairie PD,Homicide,12,2018,0
Dane,Stoughton PD,Homicide,12,2018,0
Dane,Shorewood Hills PD,Homicide,12,2018,0
Dane,Oregon PD,Homicide,12,2018,0
Dane,Mount Horeb PD,Homicide,12,2018,0
Dane,Monona PD,Homicide,12,2018,0
Dane,Middleton PD,Homicide,12,2018,0
Dane,Mc Farland PD,Homicide,12,2018,0
Dane,Marshall PD,Homicide,12,2018,0
Dane,Maple Bluff PD,Homicide,12,2018,0
Dane,Madison Town PD,Homicide,12,2018,0
Dane,Madison PD,Homicide,12,2018,5
Dane,Fitchburg PD,Homicide,12,2018,1
Dane,DeForest PD,Homicide,12,2018,0
Dane,Dane Co SO,Homicide,12,2018,2
Dane,Cross Plains PD,Homicide,12,2018,0
Dane,Cottage Grove PD,Homicide,12,2018,0
Dane,Brooklyn PD,Homicide,12,2018,0
Dane,Blue Mounds PD,Homicide,8,2018,0
Dane,Belleville PD,Homicide,12,2018,0
Dodge,Waupun PD,Simple Assault,12,2018,34
Dodge,Theresa PD,Simple Assault,12,2018,1
Dodge,Mayville PD,Simple Assault,12,2018,36
Dodge,Lomira PD,Simple Assault,12,2018,15
Dodge,Juneau PD,Simple Assault,12,2018,20
Dodge,Iron Ridge PD,Simple Assault,12,2018,0
Dodge,Horicon PD,Simple Assault,12,2018,30
Dodge,Fox Lake PD,Simple Assault,12,2018,5
Dodge,Dodge Co SO,Simple Assault,12,2018,190
Dodge,Brownsville PD,Simple Assault,12,2018,1
Dodge,Beaver Dam Township PD,Simple Assault,12,2018,0
Dodge,Beaver Dam PD,Simple Assault,12,2018,49
Dodge,Waupun PD,Arson,12,2018,0
Dodge,Theresa PD,Arson,12,2018,0
Dodge,Mayville PD,Arson,12,2018,1
Dodge,Lomira PD,Arson,12,2018,0
Dodge,Juneau PD,Arson,12,2018,0
Dodge,Iron Ridge PD,Arson,12,2018,0
Dodge,Horicon PD,Arson,12,2018,0
Dodge,Fox Lake PD,Arson,12,2018,0
Dodge,Dodge Co SO,Arson,12,2018,1
Dodge,Brownsville PD,Arson,12,2018,0
Dodge,Beaver Dam Township PD,Arson,12,2018,0
Dodge,Beaver Dam PD,Arson,12,2018,0
Dodge,Waupun PD,Motor Vehicle Theft,12,2018,4
Dodge,Theresa PD,Motor Vehicle Theft,12,2018,0
Dodge,Mayville PD,Motor Vehicle Theft,12,2018,3
Dodge,Lomira PD,Motor Vehicle Theft,12,2018,0
Dodge,Juneau PD,Motor Vehicle Theft,12,2018,0
Dodge,Iron Ridge PD,Motor Vehicle Theft,12,2018,0
Dodge,Horicon PD,Motor Vehicle Theft,12,2018,3
Dodge,Fox Lake PD,Motor Vehicle Theft,12,2018,2
Dodge,Dodge Co SO,Motor Vehicle Theft,12,2018,17
Dodge,Brownsville PD,Motor Vehicle Theft,12,2018,0
Dodge,Beaver Dam Township PD,Motor Vehicle Theft,12,2018,0
Dodge,Beaver Dam PD,Motor Vehicle Theft,12,2018,8
Dodge,Waupun PD,Larceny Theft,12,2018,75
Dodge,Theresa PD,Larceny Theft,12,2018,12
Dodge,Mayville PD,Larceny Theft,12,2018,42
Dodge,Lomira PD,Larceny Theft,12,2018,9
Dodge,Juneau PD,Larceny Theft,12,2018,27
Dodge,Iron Ridge PD,Larceny Theft,12,2018,8
Dodge,Horicon PD,Larceny Theft,12,2018,24
Dodge,Fox Lake PD,Larceny Theft,12,2018,0
Dodge,Dodge Co SO,Larceny Theft,12,2018,102
Dodge,Brownsville PD,Larceny Theft,12,2018,6
Dodge,Beaver Dam Township PD,Larceny Theft,12,2018,2
Dodge,Beaver Dam PD,Larceny Theft,12,2018,210
Dodge,Waupun PD,Burglary,12,2018,13
Dodge,Theresa PD,Burglary,12,2018,0
Dodge,Mayville PD,Burglary,12,2018,4
Dodge,Lomira PD,Burglary,12,2018,0
Dodge,Juneau PD,Burglary,12,2018,1
Dodge,Iron Ridge PD,Burglary,12,2018,1
Dodge,Horicon PD,Burglary,12,2018,1
Dodge,Fox Lake PD,Burglary,12,2018,1
Dodge,Dodge Co SO,Burglary,12,2018,45
Dodge,Brownsville PD,Burglary,12,2018,3
Dodge,Beaver Dam Township PD,Burglary,12,2018,0
Dodge,Beaver Dam PD,Burglary,12,2018,21
Dodge,Waupun PD,Aggravated Assault,12,2018,5
Dodge,Theresa PD,Aggravated Assault,12,2018,2
Dodge,Mayville PD,Aggravated Assault,12,2018,0
Dodge,Lomira PD,Aggravated Assault,12,2018,2
Dodge,Juneau PD,Aggravated Assault,12,2018,3
Dodge,Iron Ridge PD,Aggravated Assault,12,2018,0
Dodge,Horicon PD,Aggravated Assault,12,2018,4
Dodge,Fox Lake PD,Aggravated Assault,12,2018,0
Dodge,Dodge Co SO,Aggravated Assault,12,2018,36
Dodge,Brownsville PD,Aggravated Assault,12,2018,0
Dodge,Beaver Dam Township PD,Aggravated Assault,12,2018,0
Dodge,Beaver Dam PD,Aggravated Assault,12,2018,10
Dodge,Waupun PD,Robbery,12,2018,0
Dodge,Theresa PD,Robbery,12,2018,0
Dodge,Mayville PD,Robbery,12,2018,1
Dodge,Lomira PD,Robbery,12,2018,0
Dodge,Juneau PD,Robbery,12,2018,0
Dodge,Iron Ridge PD,Robbery,12,2018,0
Dodge,Horicon PD,Robbery,12,2018,0
Dodge,Fox Lake PD,Robbery,12,2018,0
Dodge,Dodge Co SO,Robbery,12,2018,2
Dodge,Brownsville PD,Robbery,12,2018,0
Dodge,Beaver Dam Township PD,Robbery,12,2018,0
Dodge,Beaver Dam PD,Robbery,12,2018,4
Dodge,Waupun PD,Rape - revised 2017,12,2018,7
Dodge,Theresa PD,Rape - revised 2017,12,2018,0
Dodge,Mayville PD,Rape - revised 2017,12,2018,1
Dodge,Lomira PD,Rape - revised 2017,12,2018,1
Dodge,Juneau PD,Rape - revised 2017,12,2018,1
Dodge,Iron Ridge PD,Rape - revised 2017,12,2018,0
Dodge,Horicon PD,Rape - revised 2017,12,2018,7
Dodge,Fox Lake PD,Rape - revised 2017,12,2018,1
Dodge,Dodge Co SO,Rape - revised 2017,12,2018,22
Dodge,Brownsville PD,Rape - revised 2017,12,2018,0
Dodge,Beaver Dam Township PD,Rape - revised 2017,12,2018,0
Dodge,Beaver Dam PD,Rape - revised 2017,12,2018,9
Dodge,Waupun PD,Homicide,12,2018,0
Dodge,Theresa PD,Homicide,12,2018,0
Dodge,Mayville PD,Homicide,12,2018,0
Dodge,Lomira PD,Homicide,12,2018,0
Dodge,Juneau PD,Homicide,12,2018,0
Dodge,Iron Ridge PD,Homicide,12,2018,0
Dodge,Horicon PD,Homicide,12,2018,0
Dodge,Fox Lake PD,Homicide,12,2018,0
Dodge,Dodge Co SO,Homicide,12,2018,1
Dodge,Brownsville PD,Homicide,12,2018,0
Dodge,Beaver Dam Township PD,Homicide,12,2018,0
Dodge,Beaver Dam PD,Homicide,12,2018,0
Door,Sturgeon Bay PD,Simple Assault,12,2018,35
Door,Door Co SO,Simple Assault,12,2018,21
Door,Sturgeon Bay PD,Arson,12,2018,1
Door,Door Co SO,Arson,12,2018,0
Door,Sturgeon Bay PD,Motor Vehicle Theft,12,2018,1
Door,Door Co SO,Motor Vehicle Theft,12,2018,2
Door,Sturgeon Bay PD,Larceny Theft,12,2018,70
Door,Door Co SO,Larceny Theft,12,2018,56
Door,Sturgeon Bay PD,Burglary,12,2018,7
Door,Door Co SO,Burglary,12,2018,1
Door,Sturgeon Bay PD,Aggravated Assault,12,2018,3
Door,Door Co SO,Aggravated Assault,12,2018,6
Door,Sturgeon Bay PD,Robbery,12,2018,0
Door,Door Co SO,Robbery,12,2018,0
Door,Sturgeon Bay PD,Rape - revised 2017,12,2018,2
Door,Door Co SO,Rape - revised 2017,12,2018,10
Door,Sturgeon Bay PD,Homicide,12,2018,1
Door,Door Co SO,Homicide,12,2018,0
Douglas,UW-Superior PD,Simple Assault,12,2018,0
Douglas,Superior PD,Simple Assault,12,2018,193
Douglas,Douglas Co SO,Simple Assault,12,2018,56
Douglas,UW-Superior PD,Arson,12,2018,0
Douglas,Superior PD,Arson,12,2018,0
Douglas,Douglas Co SO,Arson,12,2018,2
Douglas,UW-Superior PD,Motor Vehicle Theft,12,2018,0
Douglas,Superior PD,Motor Vehicle Theft,12,2018,82
Douglas,Douglas Co SO,Motor Vehicle Theft,12,2018,20
Douglas,UW-Superior PD,Larceny Theft,12,2018,15
Douglas,Superior PD,Larceny Theft,12,2018,882
Douglas,Douglas Co SO,Larceny Theft,12,2018,105
Douglas,UW-Superior PD,Burglary,12,2018,1
Douglas,Superior PD,Burglary,12,2018,150
Douglas,Douglas Co SO,Burglary,12,2018,79
Douglas,UW-Superior PD,Aggravated Assault,12,2018,0
Douglas,Superior PD,Aggravated Assault,12,2018,49
Douglas,Douglas Co SO,Aggravated Assault,12,2018,12
Douglas,UW-Superior PD,Robbery,12,2018,0
Douglas,Superior PD,Robbery,12,2018,16
Douglas,Douglas Co SO,Robbery,12,2018,1
Douglas,UW-Superior PD,Rape - revised 2017,12,2018,0
Douglas,Superior PD,Rape - revised 2017,12,2018,11
Douglas,Douglas Co SO,Rape - revised 2017,12,2018,7
Douglas,UW-Superior PD,Homicide,12,2018,0
Douglas,Superior PD,Homicide,12,2018,0
Douglas,Douglas Co SO,Homicide,12,2018,0
Dunn,UW-Stout PD,Simple Assault,12,2018,0
Dunn,Menomonie PD,Simple Assault,12,2018,63
Dunn,Elk Mound PD,Simple Assault,12,2018,2
Dunn,Dunn Co SO,Simple Assault,12,2018,84
Dunn,Colfax PD,Simple Assault,12,2018,1
Dunn,Boyceville PD,Simple Assault,12,2018,5
Dunn,UW-Stout PD,Arson,12,2018,0
Dunn,Menomonie PD,Arson,12,2018,1
Dunn,Elk Mound PD,Arson,12,2018,0
Dunn,Dunn Co SO,Arson,12,2018,0
Dunn,Colfax PD,Arson,12,2018,0
Dunn,Boyceville PD,Arson,12,2018,0
Dunn,UW-Stout PD,Motor Vehicle Theft,12,2018,1
Dunn,Menomonie PD,Motor Vehicle Theft,12,2018,17
Dunn,Elk Mound PD,Motor Vehicle Theft,12,2018,2
Dunn,Dunn Co SO,Motor Vehicle Theft,12,2018,3
Dunn,Colfax PD,Motor Vehicle Theft,12,2018,1
Dunn,Boyceville PD,Motor Vehicle Theft,12,2018,0
Dunn,UW-Stout PD,Larceny Theft,12,2018,43
Dunn,Menomonie PD,Larceny Theft,12,2018,270
Dunn,Elk Mound PD,Larceny Theft,12,2018,4
Dunn,Dunn Co SO,Larceny Theft,12,2018,95
Dunn,Colfax PD,Larceny Theft,12,2018,7
Dunn,Boyceville PD,Larceny Theft,12,2018,5
Dunn,UW-Stout PD,Burglary,12,2018,0
Dunn,Menomonie PD,Burglary,12,2018,28
Dunn,Elk Mound PD,Burglary,12,2018,3
Dunn,Dunn Co SO,Burglary,12,2018,33
Dunn,Colfax PD,Burglary,12,2018,3
Dunn,Boyceville PD,Burglary,12,2018,1
Dunn,UW-Stout PD,Aggravated Assault,12,2018,0
Dunn,Menomonie PD,Aggravated Assault,12,2018,20
Dunn,Elk Mound PD,Aggravated Assault,12,2018,0
Dunn,Dunn Co SO,Aggravated Assault,12,2018,13
Dunn,Colfax PD,Aggravated Assault,12,2018,0
Dunn,Boyceville PD,Aggravated Assault,12,2018,2
Dunn,UW-Stout PD,Robbery,12,2018,0
Dunn,Menomonie PD,Robbery,12,2018,1
Dunn,Elk Mound PD,Robbery,12,2018,0
Dunn,Dunn Co SO,Robbery,12,2018,0
Dunn,Colfax PD,Robbery,12,2018,0
Dunn,Boyceville PD,Robbery,12,2018,0
Dunn,UW-Stout PD,Rape - revised 2017,12,2018,0
Dunn,Menomonie PD,Rape - revised 2017,12,2018,6
Dunn,Elk Mound PD,Rape - revised 2017,12,2018,1
Dunn,Dunn Co SO,Rape - revised 2017,12,2018,1
Dunn,Colfax PD,Rape - revised 2017,12,2018,1
Dunn,Boyceville PD,Rape - revised 2017,12,2018,2
Dunn,UW-Stout PD,Homicide,12,2018,0
Dunn,Menomonie PD,Homicide,12,2018,1
Dunn,Elk Mound PD,Homicide,12,2018,0
Dunn,Dunn Co SO,Homicide,12,2018,1
Dunn,Colfax PD,Homicide,12,2018,0
Dunn,Boyceville PD,Homicide,12,2018,0
EauClaire,UW-Eau Claire PD,Simple Assault,12,2018,1
EauClaire,Fall Creek PD,Simple Assault,12,2018,0
EauClaire,Eau Claire PD,Simple Assault,12,2018,738
EauClaire,Eau Claire Co SO,Simple Assault,12,2018,98
EauClaire,Altoona PD,Simple Assault,12,2018,34
EauClaire,UW-Eau Claire PD,Arson,12,2018,0
EauClaire,Fall Creek PD,Arson,12,2018,0
EauClaire,Eau Claire PD,Arson,12,2018,7
EauClaire,Eau Claire Co SO,Arson,12,2018,0
EauClaire,Altoona PD,Arson,12,2018,0
EauClaire,UW-Eau Claire PD,Motor Vehicle Theft,12,2018,0
EauClaire,Fall Creek PD,Motor Vehicle Theft,12,2018,0
EauClaire,Eau Claire PD,Motor Vehicle Theft,12,2018,64
EauClaire,Eau Claire Co SO,Motor Vehicle Theft,12,2018,11
EauClaire,Altoona PD,Motor Vehicle Theft,12,2018,4
EauClaire,UW-Eau Claire PD,Larceny Theft,12,2018,50
EauClaire,Fall Creek PD,Larceny Theft,12,2018,7
EauClaire,Eau Claire PD,Larceny Theft,12,2018,"1,335"
EauClaire,Eau Claire Co SO,Larceny Theft,12,2018,148
EauClaire,Altoona PD,Larceny Theft,12,2018,81
EauClaire,UW-Eau Claire PD,Burglary,12,2018,1
EauClaire,Fall Creek PD,Burglary,12,2018,0
EauClaire,Eau Claire PD,Burglary,12,2018,292
EauClaire,Eau Claire Co SO,Burglary,12,2018,65
EauClaire,Altoona PD,Burglary,12,2018,23
EauClaire,UW-Eau Claire PD,Aggravated Assault,12,2018,1
EauClaire,Fall Creek PD,Aggravated Assault,12,2018,0
EauClaire,Eau Claire PD,Aggravated Assault,12,2018,122
EauClaire,Eau Claire Co SO,Aggravated Assault,12,2018,12
EauClaire,Altoona PD,Aggravated Assault,12,2018,3
EauClaire,UW-Eau Claire PD,Robbery,12,2018,0
EauClaire,Fall Creek PD,Robbery,12,2018,0
EauClaire,Eau Claire PD,Robbery,12,2018,23
EauClaire,Eau Claire Co SO,Robbery,12,2018,3
EauClaire,Altoona PD,Robbery,12,2018,1
EauClaire,UW-Eau Claire PD,Rape - revised 2017,12,2018,1
EauClaire,Fall Creek PD,Rape - revised 2017,12,2018,0
EauClaire,Eau Claire PD,Rape - revised 2017,12,2018,59
EauClaire,Eau Claire Co SO,Rape - revised 2017,12,2018,14
EauClaire,Altoona PD,Rape - revised 2017,12,2018,7
EauClaire,UW-Eau Claire PD,Homicide,12,2018,0
EauClaire,Fall Creek PD,Homicide,12,2018,0
EauClaire,Eau Claire PD,Homicide,12,2018,0
EauClaire,Eau Claire Co SO,Homicide,12,2018,0
EauClaire,Altoona PD,Homicide,12,2018,0
Florence,Florence Co SO,Simple Assault,12,2018,14
Florence,Florence Co SO,Arson,12,2018,0
Florence,Florence Co SO,Motor Vehicle Theft,12,2018,2
Florence,Florence Co SO,Larceny Theft,12,2018,29
Florence,Florence Co SO,Burglary,12,2018,14
Florence,Florence Co SO,Aggravated Assault,12,2018,8
Florence,Florence Co SO,Robbery,12,2018,0
Florence,Florence Co SO,Rape - revised 2017,12,2018,0
Florence,Florence Co SO,Homicide,12,2018,0
FondDuLac,Rosendale PD,Simple Assault,12,2018,0
FondDuLac,Ripon Township PD,Simple Assault,12,2018,0
FondDuLac,Ripon PD,Simple Assault,12,2018,62
FondDuLac,North Fond du Lac PD,Simple Assault,12,2018,19
FondDuLac,Fond du Lac PD,Simple Assault,12,2018,277
FondDuLac,Fond du Lac Co SO,Simple Assault,12,2018,79
FondDuLac,Campbellsport PD,Simple Assault,12,2018,0
FondDuLac,Brandon-Fairwater PD,Simple Assault,12,2018,0
FondDuLac,Rosendale PD,Arson,12,2018,0
FondDuLac,Ripon Township PD,Arson,12,2018,0
FondDuLac,Ripon PD,Arson,12,2018,0
FondDuLac,North Fond du Lac PD,Arson,12,2018,0
FondDuLac,Fond du Lac PD,Arson,12,2018,3
FondDuLac,Fond du Lac Co SO,Arson,12,2018,0
FondDuLac,Campbellsport PD,Arson,12,2018,0
FondDuLac,Brandon-Fairwater PD,Arson,12,2018,0
FondDuLac,Rosendale PD,Motor Vehicle Theft,12,2018,0
FondDuLac,Ripon Township PD,Motor Vehicle Theft,12,2018,0
FondDuLac,Ripon PD,Motor Vehicle Theft,12,2018,2
FondDuLac,North Fond du Lac PD,Motor Vehicle Theft,12,2018,3
FondDuLac,Fond du Lac PD,Motor Vehicle Theft,12,2018,47
FondDuLac,Fond du Lac Co SO,Motor Vehicle Theft,12,2018,12
FondDuLac,Campbellsport PD,Motor Vehicle Theft,12,2018,0
FondDuLac,Brandon-Fairwater PD,Motor Vehicle Theft,12,2018,0
FondDuLac,Rosendale PD,Larceny Theft,12,2018,0
FondDuLac,Ripon Township PD,Larceny Theft,12,2018,0
FondDuLac,Ripon PD,Larceny Theft,12,2018,75
FondDuLac,North Fond du Lac PD,Larceny Theft,12,2018,55
FondDuLac,Fond du Lac PD,Larceny Theft,12,2018,887
FondDuLac,Fond du Lac Co SO,Larceny Theft,12,2018,101
FondDuLac,Campbellsport PD,Larceny Theft,12,2018,10
FondDuLac,Brandon-Fairwater PD,Larceny Theft,12,2018,1
FondDuLac,Rosendale PD,Burglary,12,2018,0
FondDuLac,Ripon Township PD,Burglary,12,2018,1
FondDuLac,Ripon PD,Burglary,12,2018,7
FondDuLac,North Fond du Lac PD,Burglary,12,2018,8
FondDuLac,Fond du Lac PD,Burglary,12,2018,78
FondDuLac,Fond du Lac Co SO,Burglary,12,2018,40
FondDuLac,Campbellsport PD,Burglary,12,2018,2
FondDuLac,Brandon-Fairwater PD,Burglary,12,2018,0
FondDuLac,Rosendale PD,Aggravated Assault,12,2018,0
FondDuLac,Ripon Township PD,Aggravated Assault,12,2018,0
FondDuLac,Ripon PD,Aggravated Assault,12,2018,8
FondDuLac,North Fond du Lac PD,Aggravated Assault,12,2018,7
FondDuLac,Fond du Lac PD,Aggravated Assault,12,2018,55
FondDuLac,Fond du Lac Co SO,Aggravated Assault,12,2018,13
FondDuLac,Campbellsport PD,Aggravated Assault,12,2018,0
FondDuLac,Brandon-Fairwater PD,Aggravated Assault,12,2018,0
FondDuLac,Rosendale PD,Robbery,12,2018,0
FondDuLac,Ripon Township PD,Robbery,12,2018,0
FondDuLac,Ripon PD,Robbery,12,2018,1
FondDuLac,North Fond du Lac PD,Robbery,12,2018,1
FondDuLac,Fond du Lac PD,Robbery,12,2018,14
FondDuLac,Fond du Lac Co SO,Robbery,12,2018,1
FondDuLac,Campbellsport PD,Robbery,12,2018,0
FondDuLac,Brandon-Fairwater PD,Robbery,12,2018,0
FondDuLac,Rosendale PD,Rape - revised 2017,12,2018,0
FondDuLac,Ripon Township PD,Rape - revised 2017,12,2018,0
FondDuLac,Ripon PD,Rape - revised 2017,12,2018,0
FondDuLac,North Fond du Lac PD,Rape - revised 2017,12,2018,1
FondDuLac,Fond du Lac PD,Rape - revised 2017,12,2018,30
FondDuLac,Fond du Lac Co SO,Rape - revised 2017,12,2018,8
FondDuLac,Campbellsport PD,Rape - revised 2017,12,2018,0
FondDuLac,Brandon-Fairwater PD,Rape - revised 2017,12,2018,0
FondDuLac,Rosendale PD,Homicide,12,2018,0
FondDuLac,Ripon Township PD,Homicide,12,2018,0
FondDuLac,Ripon PD,Homicide,12,2018,0
FondDuLac,North Fond du Lac PD,Homicide,12,2018,0
FondDuLac,Fond du Lac PD,Homicide,12,2018,4
FondDuLac,Fond du Lac Co SO,Homicide,12,2018,0
FondDuLac,Campbellsport PD,Homicide,12,2018,0
FondDuLac,Brandon-Fairwater PD,Homicide,12,2018,0
Forest,Forest Co SO,Simple Assault,12,2018,49
Forest,Crandon PD,Simple Assault,12,2018,11
Forest,Forest Co SO,Arson,12,2018,0
Forest,Crandon PD,Arson,12,2018,0
Forest,Forest Co SO,Motor Vehicle Theft,12,2018,10
Forest,Crandon PD,Motor Vehicle Theft,12,2018,0
Forest,Forest Co SO,Larceny Theft,12,2018,68
Forest,Crandon PD,Larceny Theft,12,2018,15
Forest,Forest Co SO,Burglary,12,2018,18
Forest,Crandon PD,Burglary,12,2018,1
